date,ticker,side,price,shares,reason
2012-04-30,SCAR3.SA,BUY,25.74251365661621,2474,REBAL_ADD
2012-04-30,GRND3.SA,BUY,1.6995952129364014,37479,REBAL_ADD
2012-05-18,POMO3.SA,SELL,2.37507700920105,24013,STOP_LOSS
2012-05-23,BEEF3.SA,SELL,5.966129779815674,9441,STOP_LOSS
2012-05-24,EMBR3.SA,SELL,13.471231460571287,4202,STOP_LOSS
2012-05-30,ALPA3.SA,SELL,6.639089107513428,7697,STOP_LOSS
2012-05-31,CSMG3.SA,SELL,6.92376184463501,12266,REBAL_DROP
2012-05-31,MOAR3.SA,SELL,37.39260482788086,1666,REBAL_DROP
2012-05-31,RADL3.SA,SELL,3.129313707351685,24145,REBAL_DROP
2012-05-31,ABEV3.SA,SELL,7.349606037139893,8466,REBAL_DROP
2012-05-31,WEGE3.SA,BUY,2.394272804260254,26423,REBAL_ADD
2012-05-31,BNBR3.SA,BUY,11.815183639526367,5354,REBAL_ADD
2012-05-31,MILS3.SA,BUY,20.55896377563477,3077,REBAL_ADD
2012-05-31,EQTL3.SA,BUY,2.3312971591949463,27137,REBAL_ADD
2012-05-31,MEAL3.SA,BUY,16.745512008666992,3778,REBAL_ADD
2012-05-31,ODPV3.SA,BUY,5.999278545379639,10545,REBAL_ADD
2012-05-31,SLCE3.SA,BUY,2.4027271270751958,26330,REBAL_ADD
2012-05-31,ECOR3.SA,BUY,10.01416015625,6317,REBAL_ADD
2012-07-17,WEGE3.SA,SELL,2.154118776321411,26423,STOP_LOSS
2012-07-31,MDIA3.SA,SELL,15.229690551757812,4295,REBAL_DROP
2012-07-31,YDUQ3.SA,SELL,5.81590461730957,11610,REBAL_DROP
2012-07-31,TOTS3.SA,SELL,10.081533432006836,6428,REBAL_DROP
2012-07-31,BNBR3.SA,SELL,11.815183639526367,5354,REBAL_DROP
2012-07-31,EQTL3.SA,SELL,2.4042484760284424,27137,REBAL_DROP
2012-07-31,ODPV3.SA,SELL,5.568516254425049,10545,REBAL_DROP
2012-07-31,SLCE3.SA,SELL,2.7784624099731445,26330,REBAL_DROP
2012-07-31,ECOR3.SA,SELL,10.293364524841309,6317,REBAL_DROP
2012-07-31,GEPA3.SA,BUY,13.727124214172363,4695,REBAL_ADD
2012-07-31,BEEF3.SA,BUY,7.192154407501221,8961,REBAL_ADD
2012-07-31,CSMG3.SA,BUY,8.212759017944336,7848,REBAL_ADD
2012-07-31,CGRA3.SA,BUY,7.434996604919434,8669,REBAL_ADD
2012-07-31,RADL3.SA,BUY,3.937347412109375,16369,REBAL_ADD
2012-07-31,BGIP3.SA,BUY,16.375144958496094,3936,REBAL_ADD
2012-07-31,TGMA3.SA,BUY,19.5532341003418,3296,REBAL_ADD
2012-07-31,COCE3.SA,BUY,22.075031280517575,2919,REBAL_ADD
2012-07-31,PNVL3.SA,BUY,4.317330360412598,14929,REBAL_ADD
2012-08-15,PNVL3.SA,SELL,3.8419265747070312,14929,STOP_LOSS
2012-08-16,RADL3.SA,SELL,3.4796738624572754,16369,STOP_LOSS
2012-08-31,SBSP3.SA,SELL,20.70642852783203,4430,REBAL_DROP
2012-08-31,CMIG3.SA,SELL,4.53055477142334,18334,REBAL_DROP
2012-08-31,LEVE3.SA,SELL,9.64067268371582,8469,REBAL_DROP
2012-08-31,PEAB3.SA,SELL,9.367783546447754,6932,REBAL_DROP
2012-08-31,TUPY3.SA,SELL,15.137146949768066,5880,REBAL_DROP
2012-08-31,MULT3.SA,SELL,12.577569961547852,5866,REBAL_DROP
2012-08-31,MEAL3.SA,SELL,19.12917709350586,3778,REBAL_DROP
2012-08-31,CSMG3.SA,SELL,7.860830783843994,7848,REBAL_DROP
2012-08-31,BGIP3.SA,SELL,16.09739875793457,3936,REBAL_DROP
2012-08-31,TGMA3.SA,SELL,18.490026473999023,3296,REBAL_DROP
2012-08-31,COCE3.SA,SELL,24.94889259338379,2919,REBAL_DROP
2012-08-31,MOAR3.SA,BUY,49.42647933959961,1446,REBAL_ADD
2012-08-31,YDUQ3.SA,BUY,7.261236190795898,9847,REBAL_ADD
2012-08-31,PTBL3.SA,BUY,1.7692911624908447,40416,REBAL_ADD
2012-08-31,JHSF3.SA,BUY,5.080162525177002,14076,REBAL_ADD
2012-08-31,EZTC3.SA,BUY,10.4781494140625,6824,REBAL_ADD
2012-08-31,HBOR3.SA,BUY,24.692163467407227,2895,REBAL_ADD
2012-08-31,MDIA3.SA,BUY,16.715517044067383,4277,REBAL_ADD
2012-08-31,GUAR3.SA,BUY,9.347658157348633,7649,REBAL_ADD
2012-08-31,POMO3.SA,BUY,3.064774513244629,23332,REBAL_ADD
2012-08-31,SMTO3.SA,BUY,5.548503875732422,12887,REBAL_ADD
2012-08-31,PFRM3.SA,BUY,8.780290603637695,8144,REBAL_ADD
2012-08-31,CSAN3.SA,BUY,5.294928550720215,13505,REBAL_ADD
2012-08-31,QUAL3.SA,BUY,12.22111988067627,5851,REBAL_ADD
2012-10-31,MILS3.SA,SELL,26.045360565185547,3077,REBAL_DROP
2012-10-31,BEEF3.SA,SELL,8.589978218078613,8961,REBAL_DROP
2012-10-31,CGRA3.SA,SELL,8.506508827209473,8669,REBAL_DROP
2012-10-31,PTBL3.SA,SELL,1.865797996520996,40416,REBAL_DROP
2012-10-31,HBOR3.SA,SELL,25.98577690124512,2895,REBAL_DROP
2012-10-31,POMO3.SA,SELL,3.160573005676269,23332,REBAL_DROP
2012-10-31,PFRM3.SA,SELL,10.146112442016602,8144,REBAL_DROP
2012-10-31,QUAL3.SA,SELL,12.766324043273926,5851,REBAL_DROP
2012-10-31,PEAB3.SA,BUY,9.526559829711914,8039,REBAL_ADD
2012-10-31,TECN3.SA,BUY,17.833032608032227,4294,REBAL_ADD
2012-10-31,MEAL3.SA,BUY,20.844621658325195,3674,REBAL_ADD
2012-10-31,AMAR3.SA,BUY,121.20928955078124,631,REBAL_ADD
2012-10-31,TPIS3.SA,BUY,32.5494384765625,2352,REBAL_ADD
2012-10-31,LEVE3.SA,BUY,10.96466064453125,6984,REBAL_ADD
2012-10-31,CGAS3.SA,BUY,13.360159873962402,5732,REBAL_ADD
2012-10-31,PNVL3.SA,BUY,5.058075428009033,15141,REBAL_ADD
2012-11-30,GEPA3.SA,SELL,19.229143142700195,4695,REBAL_DROP
2012-11-30,MOAR3.SA,SELL,49.437931060791016,1446,REBAL_DROP
2012-11-30,JHSF3.SA,SELL,5.557233810424805,14076,REBAL_DROP
2012-11-30,EZTC3.SA,SELL,11.02019500732422,6824,REBAL_DROP
2012-11-30,SMTO3.SA,SELL,5.637504577636719,12887,REBAL_DROP
2012-11-30,CSAN3.SA,SELL,6.154962062835693,13505,REBAL_DROP
2012-11-30,LEVE3.SA,SELL,11.367427825927734,6984,REBAL_DROP
2012-11-30,PTBL3.SA,BUY,2.5027427673339844,31423,REBAL_ADD
2012-11-30,WEGE3.SA,BUY,3.1741321086883545,24776,REBAL_ADD
2012-11-30,ABEV3.SA,BUY,9.22025203704834,8529,REBAL_ADD
2012-11-30,PMAM3.SA,BUY,66.13556671142578,1189,REBAL_ADD
2012-11-30,BBDC3.SA,BUY,6.2295989990234375,12624,REBAL_ADD
2012-11-30,POMO3.SA,BUY,3.3996341228485107,23133,REBAL_ADD
2012-11-30,TUPY3.SA,BUY,16.13768196105957,4873,REBAL_ADD
2012-12-28,VLID3.SA,SELL,24.4834098815918,4388,FINAL
2012-12-28,SCAR3.SA,SELL,37.476322174072266,2474,FINAL
2012-12-28,GRND3.SA,SELL,2.938352108001709,37479,FINAL
2012-12-28,YDUQ3.SA,SELL,9.61710262298584,9847,FINAL
2012-12-28,MDIA3.SA,SELL,20.71928024291992,4277,FINAL
2012-12-28,GUAR3.SA,SELL,11.09464168548584,7649,FINAL
2012-12-28,PEAB3.SA,SELL,9.526559829711914,8039,FINAL
2012-12-28,TECN3.SA,SELL,18.98160171508789,4294,FINAL
2012-12-28,MEAL3.SA,SELL,25.23296165466309,3674,FINAL
2012-12-28,AMAR3.SA,SELL,133.13616943359375,631,FINAL
2012-12-28,TPIS3.SA,SELL,36.49040985107422,2352,FINAL
2012-12-28,CGAS3.SA,SELL,15.464766502380373,5732,FINAL
2012-12-28,PNVL3.SA,SELL,7.759951591491699,15141,FINAL
2012-12-28,PTBL3.SA,SELL,2.900209665298462,31423,FINAL
2012-12-28,WEGE3.SA,SELL,3.151841163635254,24776,FINAL
2012-12-28,ABEV3.SA,SELL,10.04042911529541,8529,FINAL
2012-12-28,PMAM3.SA,SELL,80.7961654663086,1189,FINAL
2012-12-28,BBDC3.SA,SELL,6.615217685699463,12624,FINAL
2012-12-28,POMO3.SA,SELL,3.726731300354004,23133,FINAL
2012-12-28,TUPY3.SA,SELL,15.9730806350708,4873,FINAL
